,Unnamed: 0,title,vote_average,genres
8889,8889,Dragons Forever,7.2,Action
8890,8890,G.I. Joe: The Movie,6.6,Animation
8891,8891,Hell Comes to Frogtown,5.7,Action
8892,8892,Where Is My Friend's House?,7.8,Drama
8893,8893,Leif,4.9,Comedy
8894,8894,Law of Desire,7.2,Comedy
8895,8895,Malone,6.8,Action
8896,8896,Pathfinder,7.3,Adventure
8897,8897,Prince of Darkness,6.6,Horror
8898,8898,A Chinese Ghost Story,7.2,Fantasy
8899,8899,Street Smart,5.7,Thriller
8900,8900,Weeds,4.7,Drama
8901,8901,The Whales of August,7.1,Drama
8902,8902,A Better Tomorrow II,7.0,Action
8903,8903,Ashik Kerib,5.5,Drama
8904,8904,The Bourne Identity,6.1,Action
8905,8905,Cannibal Women in the Avocado Jungle of Death,4.4,Horror
8906,8906,Cobra Verde,6.6,Adventure
8907,8907,Comic Book Confidential,6.8,Documentary
8908,8908,Dominick and Eugene,6.1,Drama
8909,8909,Jack's Back,5.8,Horror
8910,8910,Killer Klowns from Outer Space,5.8,Comedy
8911,8911,Moonwalker,6.0,Fantasy
8912,8912,Alice,7.3,Animation
8913,8913,Pascali's Island,6.0,Drama
8914,8914,Prison,6.7,Crime
8915,8915,Split Decisions,5.3,Drama
8916,8916,Tales from the Gimli Hospital,7.4,Fantasy
8917,8917,Landscape in the Mist,7.6,Drama
8918,8918,Life Is a Long Quiet River,6.8,Comedy
8919,8919,A World Apart,5.4,Drama
8920,8920,Common Threads: Stories from the Quilt,10.0,History
8921,8921,Kiki's Delivery Service,7.6,Animation
8922,8922,Monsieur Hire,7.2,Crime
8923,8923,Moon 44,5.0,Science Fiction
8924,8924,Rikyu,7.5,Drama
8925,8925,Speaking Parts,5.8,Drama
8926,8926,Prime Suspect,7.5,Crime
8927,8927,Boiling Point,6.6,Crime
8928,8928,Almost an Angel,5.6,Fantasy
8929,8929,Black Rainbow,6.6,Mystery
8930,8930,Cry-Baby,6.4,Comedy
8931,8931,Bullet in the Head,7.7,Thriller
8932,8932,Downtown,5.9,Action
8933,8933,Frankenhooker,5.7,Comedy
8934,8934,The Garden,7.1,Drama
8935,8935,Ghost Dad,4.5,Comedy
8936,8936,Hard to Kill,5.6,Action
8937,8937,Havana,5.5,Drama
8938,8938,Shipwrecked,6.1,Adventure
8939,8939,I Hired a Contract Killer,7.0,Comedy
8940,8940,Ju Dou,7.2,Drama
8941,8941,The Krays,5.6,Drama
8942,8942,Lionheart,5.9,Action
8943,8943,Narrow Margin,5.6,Action
8944,8944,Close-Up,8.0,Crime
8945,8945,Nuns on the Run,5.5,Comedy
8946,8946,Patlabor: The Movie,6.6,Action
8947,8947,The Reflecting Skin,6.7,Drama
8948,8948,Riff-Raff,6.4,Comedy
8949,8949,State of Grace,6.5,Drama
8950,8950,Auntie Danielle,6.5,Comedy
8951,8951,Time to Kill,5.8,War
8952,8952,"Welcome Home, Roxy Carmichael",6.2,Drama
8953,8953,35 Up,7.7,Documentary
8954,8954,Days of Being Wild,7.3,Crime
8955,8955,Across the Tracks,5.5,Drama
8956,8956,Begotten,5.0,Fantasy
8957,8957,Life on a String,7.0,Drama
8958,8958,Cadence,6.4,Drama
8959,8959,Closet Land,6.6,Drama
8960,8960,Delusion,4.8,Crime
8961,8961,Dollman,5.5,Action
8962,8962,Dutch,6.4,Comedy
8963,8963,Guilty by Suspicion,5.9,Drama
8964,8964,Hearts of Darkness: A Filmmaker's Apocalypse,8.0,Documentary
8965,8965,High Strung,5.4,Comedy
8966,8966,Homicide,5.9,Drama
8967,8967,Johnny Stecchino,7.4,Comedy
8968,8968,A Kiss Before Dying,5.6,Mystery
8969,8969,Riki-Oh: The Story of Ricky,6.8,Comedy
8970,8970,Light Sleeper,5.7,Drama
8971,8971,The Linguini Incident,8.0,Comedy
8972,8972,Mannequin Two: On the Move,4.6,Fantasy
8973,8973,Only Yesterday,7.0,Animation
8974,8974,Once Around,5.8,Comedy
8975,8975,Other People's Money,6.1,Comedy
8976,8976,Out for Justice,5.9,Action
8977,8977,Prospero's Books,6.5,Drama
8978,8978,Quigley Down Under,6.5,Romance
8979,8979,Rubin and Ed,7.0,Drama
8980,8980,Shout,5.0,Drama
8981,8981,Stinsen brinner... filmen alltså,5.8,Sin Dato
8982,8982,Stone Cold,5.6,Action
8983,8983,Strangers in Good Company,7.0,Drama
8984,8984,Surviving Desire,7.2,Comedy
8985,8985,All the Mornings of the World,6.3,Drama
8986,8986,Assassin of the Tsar,6.3,History
8987,8987,Wild Hearts Can't Be Broken,7.4,Drama
8988,8988,Prime Suspect 2,7.2,Drama
8989,8989,Aileen Wuornos: The Selling of a Serial Killer,7.1,Documentary
8990,8990,Barbarian Queen II: The Empress Strikes Back,3.2,Action
8991,8991,Captain America,4.5,Action
8992,8992,City Hunter,6.3,Action
8993,8993,The Oak,5.9,Comedy
8994,8994,Citizen Cohn,7.3,Drama
8995,8995,Crossing The Bridge,6.5,Drama
8996,8996,Diggstown,6.5,Action
8997,8997,Innocent Blood,6.2,Comedy
8998,8998,Johnny Suede,4.8,Comedy
8999,8999,Porco Rosso,7.6,Comedy
9000,9000,The Stolen Children,7.1,Drama
9001,9001,LadyBugs,5.3,Comedy
9002,9002,The Mambo Kings,5.9,Drama
9003,9003,Night and the City,5.2,Thriller
9004,9004,The Story of Qiu Ju,7.2,Comedy
9005,9005,Shining Through,6.2,Drama
9006,9006,Sidekicks,4.9,Action
9007,9007,Tito and Me,7.5,Comedy
9008,9008,A Heart in Winter,7.5,Drama
9009,9009,Visions of Light,7.0,Documentary
9010,9010,New Dragon Gate Inn,7.4,Action
9011,9011,Life and Nothing More...,6.9,Adventure
9012,9012,House of Angels,5.3,Comedy
9013,9013,Return to Lonesome Dove,6.4,Drama
9014,9014,American Ninja 5,4.1,Action
9015,9015,The Baby of Mâcon,7.3,Drama
9016,9016,Bad Boy Bubby,7.1,Crime
9017,9017,The Bride with White Hair,6.2,Adventure
9018,9018,Barbarians at the Gate,6.8,Comedy
9019,9019,Calendar,6.9,Comedy
9020,9020,Cyborg 2,3.9,Action
9021,9021,Deadly Advice,0.0,Sin Dato
9022,9022,The Legend II,6.4,Adventure
9023,9023,Fortress,5.7,Action
9024,9024,The Puppetmaster,6.6,Mystery
9025,9025,Josh and S.A.M.,5.0,Adventure
9026,9026,Latcho Drom,6.3,Music
9027,9027,Leningrad Cowboys Meet Moses,6.1,Adventure
9028,9028,Mr. Nanny,4.8,Family
9029,9029,The Night We Never Met,5.6,Romance
9030,9030,Philadelphia Experiment II,5.0,Science Fiction
9031,9031,The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,6.7,Comedy
9032,9032,The Snapper,6.3,Comedy
9033,9033,Sonatine,7.3,Action
9034,9034,Splitting Heirs,4.6,Comedy
9035,9035,Tai-Chi Master,7.0,Action
9036,9036,Three of Hearts,3.9,Comedy
9037,9037,The Stand,6.7,Adventure
9038,9038,71 Fragments of a Chronology of Chance,7.0,Drama
9039,9039,Naked Killer,5.7,Action
9040,9040,Dark Angel: The Ascent,4.7,Horror
9041,9041,Darkman II: The Return of Durant,4.5,Action
9042,9042,Embrace of the Vampire,5.0,Horror
9043,9043,Felidae,6.3,Animation
9044,9044,Floundering,5.6,Comedy
9045,9045,Freaked,6.0,Comedy
9046,9046,Golden Gate,2.5,Crime
9047,9047,Fist of Legend,7.4,Action
9048,9048,Paperback Romance,6.5,Romance
9049,9049,Macross Plus: Movie Edition,7.2,Action
9050,9050,Major League II,5.2,Comedy
9051,9051,My Father the Hero,5.1,Comedy
9052,9052,"Take Care of Your Scarf, Tatiana",7.2,Comedy
9053,9053,Pumpkinhead II: Blood Wings,4.6,Horror
9054,9054,A Pure Formality,7.7,Crime
9055,9055,Staggered,5.5,Comedy
9056,9056,The Defender,6.5,Drama
9057,9057,The Langoliers,6.0,Drama
9058,9058,Blood & Donuts,5.0,Horror
9059,9059,Gonin,7.2,Action
9060,9060,Kivenpyörittäjän kylä,6.7,Sin Dato
9061,9061,Last of the Dogmen,7.2,Adventure
9062,9062,Whisper of the Heart,7.7,Animation
9063,9063,The Passion of Darkly Noon,6.1,Mystery
9064,9064,High Risk,5.6,Action
9065,9065,Street Fighter II: The Animated Movie,6.7,Animation
9066,9066,Trinity And Beyond: The Atomic Bomb Movie,6.9,Documentary
9067,9067,Tromeo & Juliet,6.0,Comedy
9068,9068,Cannibal! The Musical,6.8,Comedy
9069,9069,A Summer's Tale,7.0,Comedy
9070,9070,Fetishes,5.1,Documentary
9071,9071,The God of Cookery,7.0,Comedy
9072,9072,Jack Frost,5.3,Fantasy
9073,9073,The Hunters,6.5,Thriller
9074,9074,Drifting Clouds,7.1,Drama
9075,9075,The Late Shift,5.8,Comedy
9076,9076,"Pretty Village, Pretty Flame",8.0,Drama
9077,9077,My Man,6.6,Comedy
9078,9078,No Way Back,5.0,Action
9079,9079,No Way Home,7.6,Drama
9080,9080,Pusher,6.8,Action
9081,9081,Robinson Crusoe,5.7,Action
9082,9082,Freakin' Beautiful World,7.0,Drama
9083,9083,Sgt. Kabukiman N.Y.P.D.,6.1,Action
9084,9084,Earth,7.4,Drama
9085,9085,Emma,6.7,TV Movie
9086,9086,American Perfekt,5.0,Action
9087,9087,Bikini Summer III: South Beach Heat,1.5,Comedy
9088,9088,The Boxer,6.7,Drama
9089,9089,The Brave,5.7,Drama
9090,9090,Cremaster 5,6.2,Drama
9091,9091,Executive Target,6.0,Action
9092,9092,Face,6.0,Crime
9093,9093,Snow White: A Tale of Terror,6.0,Fantasy
9094,9094,Gummo,6.5,Drama
9095,9095,Hamilton,6.0,Action
9096,9096,Chicago Cab,5.7,Comedy
9097,9097,Kiss or Kill,4.2,Crime
9098,9098,Destiny,6.9,Drama
9099,9099,Mean Guns,5.8,Action
9100,9100,Men with Guns,6.3,Action
9101,9101,Nirvana,6.6,Thriller
9102,9102,Dance with the Devil,6.2,Action
9103,9103,Photographing Fairies,5.2,Mystery
9104,9104,Postman Blues,6.6,Crime
9105,9105,Quicksilver Highway,4.5,Horror
9106,9106,The Swindle,6.4,Comedy
9107,9107,Safe House,5.9,Thriller
9108,9108,"Sick: The Life and Death of Bob Flanagan, Supermasochist",5.9,Documentary
9109,9109,The Lion King 2: Simba's Pride,6.7,Animation
9110,9110,Wishful Thinking,5.5,Comedy
9111,9111,From the Earth to the Moon,8.4,Documentary
9112,9112,Beowulf,4.4,Action
9113,9113,From Dusk Till Dawn 3: The Hangman's Daughter,4.6,Western
9114,9114,The Interview,6.8,Drama
9115,9115,RKO 281,6.3,History
9116,9116,From Dusk Till Dawn 2: Texas Blood Money,4.4,Crime
9117,9117,"Torrente, the Dumb Arm of the Law",6.2,Comedy
9118,9118,Koko Flanel,5.7,Comedy
9119,9119,Bruno,7.4,Comedy
9120,9120,Dead Man's Curve,5.1,Drama
9121,9121,Fudoh: The New Generation,6.9,Action
9122,9122,Gia,6.7,Drama
9123,9123,Thursday,7.0,Drama
9124,9124,Sophie's World,5.5,Fantasy
9125,9125,Wavelength,6.1,Documentary
9126,9126,Who Am I?,6.6,Adventure
9127,9127,The Kingdom II,6.7,Horror
9128,9128,Merlin,6.0,Adventure
9129,9129,Rogue Trader,6.0,Drama
9130,9130,Breast Men,5.0,TV Movie
9131,9131,A Murder of Crows,6.0,Action
9132,9132,"Bang, Boom, Bang",7.5,Crime
9133,9133,Batman & Mr. Freeze: SubZero,6.9,Animation
9134,9134,The Pentagon Wars,6.8,Comedy
9135,9135,A Place Called Chiapas,6.9,Documentary
9136,9136,Two Hands,6.4,Comedy
9137,9137,Brave New World,6.5,Science Fiction
9138,9138,Addams Family Reunion,3.9,Comedy
9139,9139,Thick as Thieves,5.3,Drama
9140,9140,Set Me Free,6.7,Drama
9141,9141,Claire Dolan,6.0,Drama
9142,9142,Jigoku,5.8,Horror
9143,9143,The Smashing Pumpkins: Vieuphoria,0.0,Documentary
9144,9144,The Class Trip,6.0,Mystery
9145,9145,Flowers of Shanghai,7.5,Drama
9146,9146,The Hole,7.2,Drama
9147,9147,Of Freaks and Men,5.9,Comedy
9148,9148,Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit,6.3,Comedy
9149,9149,Purgatory,4.4,Fantasy
9150,9150,Juha,6.8,Romance
9151,9151,Lady Snowblood,7.8,Action
9152,9152,The Tough Ones,6.8,Drama
9153,9153,Takedown,6.3,Action
9154,9154,Bleeder,7.1,Drama
9155,9155,Dil Se..,6.7,Drama
9156,9156,The Bodyguard,3.7,Action
9157,9157,Vidocq,5.8,Fantasy
9158,9158,Molokai: The Story of Father Damien,3.8,Drama
9159,9159,Candyman: Day of the Dead,3.6,Fantasy
9160,9160,The 4th Floor,5.7,Horror
9161,9161,A Long Hot Summer,6.1,Music
9162,9162,The Batman Superman Movie: World's Finest,7.1,Action
9163,9163,The End of Evangelion,8.1,Animation
9164,9164,The Life of Aleksis Kivi,7.0,Sin Dato
9165,9165,He Died with a Felafel in His Hand,6.9,Comedy
9166,9166,Kuch Kuch Hota Hai,7.5,Drama
9167,9167,Document of the Dead,7.8,Documentary
9168,9168,Venus Beauty Institute,5.4,Comedy
9169,9169,Cherry Falls,4.7,Mystery
9170,9170,Freeway II: Confessions of a Trickbaby,6.0,Comedy
9171,9171,Joseph and the Amazing Technicolor Dreamcoat,6.1,Music
9172,9172,Style Wars,8.1,Music
9173,9173,In July,7.5,Adventure
9174,9174,Joan of Arc,6.7,Drama
9175,9175,Kirikou and the Sorceress,7.2,Fantasy
9176,9176,After the Rain,7.3,Drama
9177,9177,The Prophecy 3: The Ascent,5.5,Fantasy
9178,9178,Taxi 2,6.1,Action
9179,9179,Pups,6.6,Thriller
9180,9180,Peculiarities of the National Fishing,6.8,Comedy
9181,9181,Cut,4.5,Comedy
9182,9182,Kadosh,6.1,Drama
9183,9183,Essex Boys,5.7,Crime
9184,9184,Picking Up the Pieces,4.1,Comedy
9185,9185,Badding,5.0,Sin Dato
9186,9186,The Wedding Waltz,7.7,Drama
9187,9187,Meeting People Is Easy,7.2,Music
9188,9188,Cruel Intentions 2,4.4,Drama
9189,9189,Adrenaline Drive,7.3,Comedy
9190,9190,Humanité,6.7,Drama
9191,9191,Beautiful Joe,5.5,Drama
9192,9192,The Underground Comedy Movie,2.1,Comedy
9193,9193,The Shrink Is In,5.8,Comedy
9194,9194,Charisma,5.8,Drama
9195,9195,Guest House Paradiso,6.3,Comedy
9196,9196,Swimming,5.5,Drama
9197,9197,If These Walls Could Talk 2,6.3,Romance
9198,9198,The Trumpet Of The Swan,5.1,Animation
9199,9199,The 10th Kingdom,7.5,Adventure
9200,9200,An Extremely Goofy Movie,6.0,Animation
9201,9201,The Wind Will Carry Us,6.9,Drama
9202,9202,Water Drops on Burning Rocks,6.8,Drama
9203,9203,The Tracker,6.6,Western
9204,9204,2046,6.9,Fantasy
9205,9205,Bruiser,5.4,Mystery
9206,9206,Taboo,2.9,Drama
9207,9207,Crane World,6.7,Drama
9208,9208,Cremaster 2,5.8,Drama
9209,9209,Running Out of Time,7.5,Drama
9210,9210,The Wog Boy,6.2,Comedy
9211,9211,Century of the Dragon,8.0,Thriller
9212,9212,Chasing Sleep,6.4,Horror
9213,9213,The Stepdaughter,4.7,Horror
9214,9214,Possible Worlds,5.8,Mystery
9215,9215,The Nameless,4.9,Horror
9216,9216,The Debt,6.5,Drama
9217,9217,Female Prisoner #701: Scorpion,7.3,Crime
9218,9218,Female Prisoner Scorpion: Jailhouse 41,7.5,Action
9219,9219,Bartleby,5.3,Comedy
9220,9220,Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D,5.3,Sin Dato
9221,9221,Restless,5.2,Romance
9222,9222,Shiner,5.1,Drama
9223,9223,Batman Beyond: Return of the Joker,7.5,Animation
9224,9224,Roberto Succo,6.1,Drama
9225,9225,Suzhou River,6.3,Drama
9226,9226,6ixtynin9,7.0,Comedy
9227,9227,Audition,6.8,Mystery
9228,9228,The Nine Lives of Tomas Katz,7.7,Comedy
9229,9229,For Love or Country: The Arturo Sandoval Story,6.3,Documentary
9230,9230,Paragraph 175,4.2,History
9231,9231,Devdas,7.4,Drama
9232,9232,Mimic 2,4.8,Horror
9233,9233,Monday,7.5,Comedy
9234,9234,Paradise Lost 2: Revelations,7.2,Documentary
9235,9235,Dark Prince: The True Story of Dracula,6.2,Horror
9236,9236,Sound and Fury,5.4,Documentary
9237,9237,The Hole,6.4,Crime
9238,9238,The Sleeping Dictionary,6.3,Drama
9239,9239,When Strangers Appear,5.5,Action
9240,9240,Revolutionary Girl Utena: The Movie,7.3,Animation
9241,9241,Speaking of Sex,5.9,Comedy
9242,9242,Good Advice,5.7,Comedy
9243,9243,Needing You...,5.7,Drama
9244,9244,The Mists of Avalon,6.4,Drama
9245,9245,Spiral,6.0,Mystery
9246,9246,The Big Animal,7.6,Sin Dato
9247,9247,Old Men in New Cars: In China They Eat Dogs II,6.9,Action
9248,9248,Purely Belter,7.0,Comedy
9249,9249,The Quickie,4.3,Drama
9250,9250,Kabhi Khushi Kabhie Gham,7.6,Comedy
9251,9251,The River,7.0,Drama
9252,9252,Werckmeister Harmonies,7.4,Drama
9253,9253,Asterix & Obelix: Mission Cleopatra,7.2,Family
9254,9254,Is It Fall Yet?,7.5,Animation
9255,9255,Late Night Shopping,6.3,Comedy
9256,9256,Uprising,6.3,TV Movie
9257,9257,61*,6.3,Drama
9258,9258,The Tunnel,6.9,Drama
9259,9259,Long Time Dead,4.5,Horror
9260,9260,The Laramie Project,6.0,Crime
9261,9261,Run Ronnie Run,5.7,Comedy
9262,9262,Gojoe: Spirit War Chronicle,6.7,Action
9263,9263,A Gentleman's Game,4.2,Drama
9264,9264,Joint Security Area,7.7,War
9265,9265,Dagon,6.4,Fantasy
9266,9266,Ripley's Game,6.6,Crime
9267,9267,Conspiracy,6.9,Drama
9268,9268,Freeze Me,5.5,Drama
9269,9269,The Best Man's Wedding,5.9,Comedy
9270,9270,Teknolust,4.8,Comedy
9271,9271,A Dog's Will,8.2,Adventure
9272,9272,The Accidental Spy,5.9,Action
9273,9273,The Adversary,7.2,Mystery
9274,9274,The Beautiful Country,6.3,Drama
9275,9275,Darkness,5.6,Horror
9276,9276,Mockingbird Don't Sing,6.1,Drama
9277,9277,Blood: The Last Vampire,6.6,Fantasy
9278,9278,Vacuuming Completely Nude in Paradise,5.0,Comedy
9279,9279,Avenging Angelo,5.0,Action
9280,9280,Southern Comfort,7.8,Documentary
9281,9281,Berlin is in Germany,6.3,Comedy
9282,9282,Blueberry,5.0,Western
9283,9283,Electric Dragon 80.000 V,6.1,Fantasy
9284,9284,The Nugget,6.5,Comedy
9285,9285,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack",6.2,Adventure
9286,9286,Shackleton's Antarctic Adventure,5.9,Documentary
9287,9287,The Barber,4.7,Horror
9288,9288,Dirty Deeds,6.3,Crime
9289,9289,Miranda,6.4,Comedy
9290,9290,My Little Eye,5.8,Horror
9291,9291,Kung Phooey,7.0,Action
9292,9292,Stranded,5.8,Thriller
9293,9293,Millennium Mambo,7.2,Drama
9294,9294,Martin & Orloff,6.0,Comedy
9295,9295,American Psycho 2: All American Girl,4.6,Horror
9296,9296,Double Vision,6.2,Horror
9297,9297,Soft Shell Man,7.0,Drama
9298,9298,Samouraïs,2.6,Action
9299,9299,Ali G Indahouse,6.0,Comedy
9300,9300,Black Plague,5.8,Thriller
9301,9301,Dead or Alive 2: Birds,6.8,Crime
9302,9302,Cube²: Hypercube,5.4,Thriller
9303,9303,"Milwaukee, Minnesota",4.3,Comedy
9304,9304,Pistol Opera,6.4,Drama
9305,9305,Secret Passage,3.0,Drama
9306,9306,Stark Raving Mad,6.2,Action
9307,9307,Pulse,6.1,Horror
9308,9308,Killing Emmett Young,6.3,Action
9309,9309,The Lost Battalion,6.0,History
9310,9310,Hukkle,6.6,Crime
9311,9311,Carolina,5.5,Comedy
9312,9312,Charms For the Easy Life,0.0,Drama
9313,9313,Dog Days,6.7,Drama
9314,9314,Balzac and the Little Chinese Seamstress,6.9,Drama
9315,9315,Dil Chahta Hai,7.1,Drama
9316,9316,My Sassy Girl,7.3,Drama
9317,9317,The Gathering,5.1,Horror
9318,9318,Shot in the Heart,6.4,Drama
9319,9319,Deadline,5.4,Drama
9320,9320,My Wife Is a Gangster,6.1,Action
9321,9321,Nothing,5.8,Comedy
9322,9322,Undertaking Betty,6.2,Comedy
9323,9323,Waterboys,6.0,Comedy
9324,9324,Absolon,4.3,Action
9325,9325,Dead or Alive: Final,5.3,Action
9326,9326,Hell House,6.8,Documentary
9327,9327,Fubar,5.9,Comedy
9328,9328,The Happiness of the Katakuris,7.3,Horror
9329,9329,Sex Is Comedy,6.1,Comedy
9330,9330,The Rage in Placid Lake,6.7,Family
9331,9331,Stratosphere Girl,5.3,Drama
9332,9332,My Mother Likes Women,6.1,Drama
9333,9333,Dead End,6.6,Mystery
9334,9334,Pure,6.6,Drama
9335,9335,Sympathy for Mr. Vengeance,7.3,Action
9336,9336,Jesus Christ Vampire Hunter,3.9,Action
9337,9337,Chinese Odyssey 2002,7.3,Action
9338,9338,The Foreigner,3.7,Action
9339,9339,The Man of the Year,5.8,Drama
9340,9340,Suicide Club,6.4,Drama
9341,9341,The Third Wave,6.2,Action
9342,9342,Immortal,5.8,Drama
9343,9343,Tiptoes,4.7,Comedy
9344,9344,A Sound of Thunder,4.8,Thriller
9345,9345,The Lion King 1½,6.3,Animation
9346,9346,Fear and Trembling,6.4,Drama
9347,9347,Live from Baghdad,6.7,Drama
9348,9348,Planta 4ª,7.1,Family
9349,9349,Oasis,7.8,Drama
9350,9350,Cremaster 3,6.8,Drama
9351,9351,Herr Lehmann,6.9,Comedy
9352,9352,Twin Sisters,6.8,Romance
9353,9353,My House in Umbria,5.6,Drama
9354,9354,Upswing,6.7,Comedy
9355,9355,Out for a Kill,4.2,Action
9356,9356,Bad Boys,5.8,Action
9357,9357,"Remember Me, My Love",5.8,Drama
9358,9358,Soldier's Girl,6.9,Drama
9359,9359,Tipping the Velvet,7.3,Drama
9360,9360,Bright Young Things,6.1,Comedy
9361,9361,Resurrection of The Little Match Girl,5.3,Action
9362,9362,Alien Hunter,4.7,Science Fiction
9363,9363,Love Object,5.8,Comedy
9364,9364,The Animatrix,6.9,Animation
9365,9365,The Brown Bunny,5.5,Drama
9366,9366,Ju-on: The Curse,7.0,Horror
9367,9367,Ju-on: The Curse 2,5.9,Horror
9368,9368,Elina: As If I Wasn't There,6.0,Drama
9369,9369,11:14,6.8,Crime
9370,9370,Alive,6.2,Action
9371,9371,Springtime in a Small Town,6.2,Drama
9372,9372,Tremors 4: The Legend Begins,5.4,Action
9373,9373,Wondrous Oblivion,0.0,Drama
9374,9374,Bring It On Again,5.3,Comedy
9375,9375,Crimson Rivers II: Angels of the Apocalypse,6.0,Action
9376,9376,And Starring Pancho Villa as Himself,5.2,Drama
9377,9377,Nicotina,6.2,Drama
9378,9378,Iron Jawed Angels,6.7,Drama
9379,9379,Evil,6.9,Drama
9380,9380,Sniper 2,5.4,Action
9381,9381,High Roller: The Stu Ungar Story,10.0,Drama
9382,9382,Battle Royale II: Requiem,4.9,Action
9383,9383,In Hell,5.6,Action
9384,9384,Lemony Snicket's A Series of Unfortunate Events,6.7,Adventure
9385,9385,Naked Weapon,5.8,Action
9386,9386,Bukowski - Born into This,7.9,Documentary
9387,9387,The Green Butchers,7.4,Comedy
9388,9388,Pearls and Pigs,6.1,Comedy
9389,9389,An Injury to One,7.0,Documentary
9390,9390,Addiction - When Nothing Is Enough,4.1,Drama
9391,9391,A Very Long Engagement,7.1,Drama
9392,9392,Last Life in the Universe,7.3,Drama
9393,9393,The Galíndez File,5.5,Thriller
9394,9394,Head-On,7.3,Drama
9395,9395,Ghost in the Shell 2: Innocence,7.3,Animation
9396,9396,Kal Ho Naa Ho,7.3,Comedy
9397,9397,The Cat Returns,7.2,Adventure
9398,9398,In My Country,7.1,Romance
9399,9399,Unstoppable,4.9,Action
9400,9400,Take My Eyes,6.9,Drama
9401,9401,The Cathedral,7.4,Science Fiction
9402,9402,Blind Shaft,7.6,Drama
9403,9403,The Twilight Samurai,7.5,Action
9404,9404,The Twins Effect,5.5,Action
9405,9405,Far Side of the Moon,7.4,Drama
9406,9406,Facing Windows,7.0,Drama
9407,9407,Ginger Snaps 2: Unleashed,6.2,Drama
9408,9408,Salem's Lot,5.5,Horror
9409,9409,Dark Woods,5.9,Adventure
9410,9410,Foolproof,6.3,Action
9411,9411,Belly of the Beast,4.8,Action
9412,9412,"Easy Riders, Raging Bulls",7.3,Documentary
9413,9413,The Book of Fate,3.5,Action
9414,9414,When the Last Sword Is Drawn,7.5,Action
9415,9415,Comic Book: The Movie,6.0,Action
9416,9416,2LDK,7.1,Comedy
9417,9417,Trauma,5.2,Drama
9418,9418,Intimate Strangers,5.8,Drama
9419,9419,Down to the Bone,6.5,Drama
9420,9420,A Talking Picture,7.4,War
9421,9421,Ju-on: The Grudge,6.7,Horror
9422,9422,Oldboy,8.0,Drama
9423,9423,Red Lights,5.3,Thriller
9424,9424,GhostWatcher,4.0,Horror
9425,9425,Ginger Snaps Back: The Beginning,6.0,Drama
9426,9426,Moon Child,5.6,Horror
9427,9427,Illusive Tracks,5.5,Comedy
9428,9428,The Black Lapp,5.5,Comedy
9429,9429,Lost Embrace,5.9,Drama
9430,9430,One Missed Call,5.8,Horror
9431,9431,Goldfish Memory,6.2,Comedy
9432,9432,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,6.6,Action
9433,9433,The Jacket,6.8,Drama
9434,9434,Millions,6.3,Comedy
9435,9435,The Saddest Music in the World,7.9,Comedy
9436,9436,Starship Troopers 2: Hero of the Federation,3.8,Adventure
9437,9437,The Man Who Copied,7.0,Romance
9438,9438,Ju-on: The Grudge 2,6.5,Horror
9439,9439,Sex Lives of the Potato Men,5.1,Comedy
9440,9440,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,7.4,Science Fiction
9441,9441,Ong-Bak: The Thai Warrior,7.0,Action
9442,9442,Infernal Affairs II,7.2,Drama
